id_estado,estado,ciudad,superficie_km2,lada,ambito,poblacion,altitud,centro,suroeste,noreste
19,Nuevo León,Ciudad Benito Juárez,,81,,,,"(25.6467011, -100.0907766)","(25.6067011, -100.1307766)","(25.6867011, -100.0507766)"
19,Nuevo León,Ciudad General Escobedo,,81,,,,"(25.790768, -100.3063241)","(25.630768, -100.4663241)","(25.950768, -100.1463241)"
19,Nuevo León,Ciudad Santa Catarina,,81,,,,,,
19,Nuevo León,Colombia,,867,,,,"(27.7031953, -99.7589732)","(27.6831953, -99.7789732)","(27.7231953, -99.7389732)"
19,Nuevo León,Congregación Calles,,826,,,,"(25.2253933, -99.9353802)","(25.2053933, -99.9553802)","(25.2453933, -99.9153802)"
19,Nuevo León,Doctor Arroyo,,488,,,,"(23.80420455, -100.22566349807495)","(23.162665, -100.6330685)","(24.4563735, -99.8828294)"
19,Nuevo León,Doctor Coss,,823,,,,"(25.9244876, -99.1839247)","(25.9044876, -99.2039247)","(25.9444876, -99.1639247)"
19,Nuevo León,Doctor González,,825,,,,"(25.8591806, -99.9423431)","(25.8191806, -99.9823431)","(25.8991806, -99.9023431)"
19,Nuevo León,El Barrial,,81,,,,"(25.4737659, -100.187108)","(25.4537659, -100.207108)","(25.4937659, -100.167108)"
19,Nuevo León,El Potrero,,829,,,,"(26.4018643, -100.4307568)","(26.3818643, -100.4507568)","(26.4218643, -100.4107568)"
19,Nuevo León,Galeana,,826,,,,"(24.8250572, -100.0768124)","(24.7850572, -100.1168124)","(24.8650572, -100.0368124)"
19,Nuevo León,García,,81,,,,"(25.8121949, -100.5931005)","(25.7721949, -100.6331005)","(25.8521949, -100.5531005)"
19,Nuevo León,Garza Ayala,,824,,,,"(25.811896, -100.5950709)","(25.8113247, -100.5950866)","(25.811896, -100.5950709)"
19,Nuevo León,Garza González,,823,,,,"(25.8326512, -99.6255288)","(25.8126512, -99.6455288)","(25.8526512, -99.6055288)"
19,Nuevo León,General Bravo,,823,,,,"(25.7932962, -99.1811424)","(25.7532962, -99.2211424)","(25.8332962, -99.1411424)"
19,Nuevo León,General Terán,,826,,,,"(25.2585529, -99.6835926)","(25.2185529, -99.7235926)","(25.2985529, -99.6435926)"
19,Nuevo León,General Treviño,,892,,,,"(26.2227426, -99.4848968)","(26.2027426, -99.5048968)","(26.2427426, -99.4648968)"
19,Nuevo León,General Zaragoza,,826,,,,"(23.8802692, -99.7402543685723)","(23.7235509, -100.0304239)","(24.0393669, -99.4568707)"
19,Nuevo León,General Zuazua,,825,,,,"(25.8953873, -100.1078021)","(25.8311174, -100.225328)","(26.0194816, -100.0520156)"
19,Nuevo León,Guadalupe,,81,,,,"(25.6751114, -100.2151753)","(25.5151114, -100.3751753)","(25.8351114, -100.0551753)"
19,Nuevo León,Hidalgo,,829,,,,"(25.9743255, -100.4506125)","(25.9343255, -100.4906125)","(26.0143255, -100.4106125)"
19,Nuevo León,Higueras,,825,,,,"(26.035517300000002, -100.00738825697039)","(25.9051966, -100.1181324)","(26.1659421, -99.8802261)"
19,Nuevo León,Hualahuises,,821,,,,"(24.8838044, -99.6739794)","(24.8438044, -99.7139794)","(24.9238044, -99.6339794)"
19,Nuevo León,Iturbide,,821,,,,"(24.641729849999997, -99.84796066222525)","(24.3901557, -99.9963504)","(24.8980122, -99.7103135)"
19,Nuevo León,La Ascensión,,826,,,,,,
19,Nuevo León,Lampazos,,873,,,,"(24.9001426, -99.5436494)","(24.8801426, -99.5636494)","(24.9201426, -99.5236494)"
19,Nuevo León,Linares,,821,,,,"(24.8596282, -99.5684539)","(24.8196282, -99.6084539)","(24.8996282, -99.5284539)"
19,Nuevo León,Los Aldamas,,892,,,,"(26.0622959, -99.1958839)","(26.0422959, -99.2158839)","(26.0822959, -99.1758839)"
19,Nuevo León,Los Ayala,,81,,,,"(25.7957038, -100.33015181871424)","(25.7941002, -100.3309196)","(25.7971564, -100.3291802)"
19,Nuevo León,Los Colorados de Abajo,,824,,,,"(26.4782938, -99.9132094)","(26.4582938, -99.9332094)","(26.4982938, -99.8932094)"
19,Nuevo León,Los Herreras,,823,,,,"(25.908006, -99.4051748)","(25.868006, -99.4451748)","(25.948006, -99.3651748)"
19,Nuevo León,Los Ramones,,823,,,,"(25.6973768, -99.6250811)","(25.6773768, -99.6450811)","(25.7173768, -99.6050811)"
19,Nuevo León,Marín,,825,,,,"(25.8787061, -100.0305766)","(25.8387061, -100.0705766)","(25.9187061, -99.9905766)"
19,Nuevo León,Melchor Ocampo,,892,,,,"(26.0553729, -99.542857)","(26.0353729, -99.562857)","(26.0753729, -99.522857)"
19,Nuevo León,Mina,,829,,,,"(26.0025145, -100.5300485)","(25.9945195, -100.5520972)","(26.0102542, -100.5121189)"
19,Nuevo León,Montemorelos,,826,,,,"(25.1886604, -99.8293539)","(25.1486604, -99.8693539)","(25.2286604, -99.7893539)"
19,Nuevo León,Monterrey,,81,,,,"(25.6802019, -100.315258)","(25.5202019, -100.475258)","(25.8402019, -100.155258)"
19,Nuevo León,Parque Ind. Cienega de Flores,,81,,,,,,
19,Nuevo León,Parque Industrial Cd. Mitras,,81,,,,,,
19,Nuevo León,Pesqueria,,825,,,,"(25.7851887, -100.0518947)","(25.7451887, -100.0918947)","(25.8251887, -100.0118947)"
19,Nuevo León,Sabinas Hidalgo,,824,,,,"(26.5037457, -100.1792993)","(26.2388312, -100.366005)","(26.9129131, -99.9212743)"
19,Nuevo León,Salinas Victoria,,81,,,,"(25.9634174, -100.2922877)","(25.9234174, -100.3322877)","(26.0034174, -100.2522877)"
19,Nuevo León,San Juan,,828,,,,"(23.5854722, -100.4473486)","(23.5654722, -100.4673486)","(23.6054722, -100.4273486)"
19,Nuevo León,San Nicolás de los Garza,,81,,,,"(25.7367433, -100.269807)","(25.5767433, -100.429807)","(25.8967433, -100.109807)"
19,Nuevo León,San Pedro Garza García,,81,,,,"(25.6651051, -100.4022714)","(25.5897925, -100.4274519)","(25.7156789, -100.312568)"
19,Nuevo León,San Rafael,,826,,,,"(25.030477, -100.5505508)","(24.990477, -100.5905508)","(25.070477, -100.5105508)"
19,Nuevo León,Santiago,,827,,,,"(25.4243595, -100.1513376)","(25.3843595, -100.1913376)","(25.4643595, -100.1113376)"
19,Nuevo León,Villa Aldama,,829,,,,"(26.0267711, -99.2023538)","(26.0067711, -99.2223538)","(26.0467711, -99.1823538)"
19,Nuevo León,Villa de Paras,,892,,,,,,
19,Nuevo León,Villas Campestres,,81,,,,"(25.1163003, -99.78893447402969)","(25.082645, -99.8010929)","(25.1494025, -99.7675331)"
20,Oaxaca,Acatlán de Pérez Figueroa,,274,,,,"(18.538889, -96.605556)","(18.498889, -96.645556)","(18.578889, -96.565556)"
20,Oaxaca,Asunción Ixtaltepec,,971,,,,"(16.5027079, -95.0580982)","(16.4627079, -95.0980982)","(16.5427079, -95.0180982)"
20,Oaxaca,Asunción Nochixtlán,,951,,,,"(17.457222, -97.225)","(17.417222, -97.265)","(17.497222, -97.185)"
20,Oaxaca,Bahía de Huatulco(crucesita),,958,,,,,,
20,Oaxaca,Bajos de Chila,,954,,,,"(15.9225266, -97.1201515)","(15.8825266, -97.1601515)","(15.9625266, -97.0801515)"
20,Oaxaca,Barrio El Rosario,,951,,,,,,
20,Oaxaca,Benemérito Juárez,,287,,,,"(18.119444, -96.001944)","(18.099444, -96.021944)","(18.139444, -95.981944)"
20,Oaxaca,Chahuites,,994,,,,"(16.2871164, -94.1944019)","(16.2471164, -94.2344019)","(16.3271164, -94.1544019)"
20,Oaxaca,Ciudad de Huajuapam de León,,953,,,,,,
20,Oaxaca,Cuicatlán,,236,,,,"(17.798611, -96.959722)","(17.778611, -96.979722)","(17.818611, -96.939722)"
20,Oaxaca,Ejutla de Crespo,,951,,,,"(16.565554, -96.7300282)","(16.525554, -96.7700282)","(16.605554, -96.6900282)"
20,Oaxaca,El Barrio de la Soledad,,972,,,,"(16.803889, -95.112222)","(16.783889, -95.132222)","(16.823889, -95.092222)"
20,Oaxaca,El Camarón,,995,,,,"(16.554167, -96.026944)","(16.534167, -96.046944)","(16.574167, -96.006944)"
20,Oaxaca,El Porvenir,,924,,,,"(17.4744627, -95.2553017)","(17.4544627, -95.2753017)","(17.4944627, -95.2353017)"
20,Oaxaca,Espinal,,971,,,,"(16.4846876, -95.040691)","(16.4446876, -95.080691)","(16.5246876, -95.000691)"
20,Oaxaca,Guegovela,,951,,,,,,
20,Oaxaca,Huautla de Jiménez,,236,,,,"(18.1474052, -96.80093265095451)","(18.0601432, -96.8732867)","(18.2344865, -96.7309958)"
20,Oaxaca,Ixtepec,,971,,,,"(16.5564139, -95.0959653)","(16.5164139, -95.1359653)","(16.5964139, -95.0559653)"
20,Oaxaca,Ixtlán de Juárez,,951,,,,"(17.3310467, -96.4875237)","(17.3110467, -96.5075237)","(17.3510467, -96.4675237)"
20,Oaxaca,Jalapa del Marque,,995,,,,,,
20,Oaxaca,Juchitán,,971,,,,"(16.4333347, -95.019444)","(16.2733347, -95.179444)","(16.5933347, -94.859444)"
20,Oaxaca,La Ventosa,,971,,,,"(16.5530916, -94.94608)","(16.5130916, -94.98608)","(16.5930916, -94.90608)"
20,Oaxaca,Lagunas,,972,,,,"(16.8037482, -95.0709133)","(16.7837482, -95.0909133)","(16.8237482, -95.0509133)"
20,Oaxaca,Loma Bonita,,281,,,,"(18.1079729, -95.8789955)","(18.0679729, -95.9189955)","(18.1479729, -95.8389955)"
20,Oaxaca,Lombardo de Caso,,283,,,,"(17.4468344, -95.4283619)","(17.4268344, -95.4483619)","(17.4668344, -95.4083619)"
20,Oaxaca,Magdalena Teitipac,,951,,,,"(16.9042182, -96.559125)","(16.8642182, -96.599125)","(16.9442182, -96.519125)"
20,Oaxaca,Magdalena Tequisistlán,,995,,,,"(16.399167, -95.603333)","(16.379167, -95.623333)","(16.419167, -95.583333)"
20,Oaxaca,Mariscala de Juárez,,953,,,,"(17.860009, -98.1401185)","(17.840009, -98.1601185)","(17.880009, -98.1201185)"
20,Oaxaca,Matías Romero,,972,,,,"(16.8761133, -95.0405586)","(16.8361133, -95.0805586)","(16.9161133, -95.0005586)"
20,Oaxaca,Miahuatlán,,951,,,,"(16.3284706, -96.594956)","(16.2884706, -96.634956)","(16.3684706, -96.554956)"
20,Oaxaca,Mitla,,951,,,,"(16.920833, -96.361667)","(16.880833, -96.401667)","(16.960833, -96.321667)"
20,Oaxaca,Oaxaca de Juárez,,951,,,,"(17.0604663, -96.7253575)","(16.9004663, -96.8853575)","(17.2204663, -96.5653575)"
20,Oaxaca,Ocotlán de Morelos,,951,,,,"(16.791389, -96.675)","(16.751389, -96.715)","(16.831389, -96.635)"
20,Oaxaca,Palomares,,972,,,,"(17.1370185, -95.0621103)","(17.0970185, -95.1021103)","(17.1770185, -95.0221103)"
20,Oaxaca,Papaloapam,,287,,,,,,
20,Oaxaca,Paso Ancho,,958,,,,,,
20,Oaxaca,Pinotepa de Don Luis,,954,,,,"(16.4283843, -97.9764683)","(16.4083843, -97.9964683)","(16.4483843, -97.9564683)"
20,Oaxaca,Pinotepa Nacional,,954,,,,"(16.3406076, -98.0536701)","(16.3006076, -98.0936701)","(16.3806076, -98.0136701)"
20,Oaxaca,Puerto Angel,,958,,,,"(15.6667006, -96.4904916)","(15.6467006, -96.5104916)","(15.6867006, -96.4704916)"
20,Oaxaca,Puerto Escondido,,954,,,,"(15.8693331, -97.0726428)","(15.8293331, -97.1126428)","(15.9093331, -97.0326428)"
20,Oaxaca,Putla Villa de Guerrero,,953,,,,"(17.026489, -97.9281885)","(16.986489, -97.9681885)","(17.066489, -97.8881885)"
20,Oaxaca,Río Grande,,954,,,,"(16.0098397, -97.4366937)","(15.9898397, -97.4566937)","(16.0298397, -97.4166937)"
20,Oaxaca,Rincón Juárez,,994,,,,,,
20,Oaxaca,Salina Cruz,,971,,,,"(16.1825, -95.195833)","(16.0225, -95.355833)","(16.3425, -95.035833)"
20,Oaxaca,San Agustín Amatengo,,951,,,,"(16.510278, -96.789167)","(16.490278, -96.809167)","(16.530278, -96.769167)"
20,Oaxaca,San Agustin Etla,,951,,,,"(17.20400325, -96.71808174482183)","(17.1627466, -96.7802334)","(17.2447992, -96.6574736)"
20,Oaxaca,San Andrés Huaxpaltepec,,954,,,,"(16.328333, -97.916111)","(16.308333, -97.936111)","(16.348333, -97.896111)"
20,Oaxaca,San Baltazar Guelavila,,951,,,,"(16.795833, -96.302222)","(16.775833, -96.322222)","(16.815833, -96.282222)"
20,Oaxaca,San Bartolo Coyotepec,,951,,,,"(16.9575983, -96.7066199)","(16.9375983, -96.7266199)","(16.9775983, -96.6866199)"
20,Oaxaca,San Dionisio Ocotepec,,951,,,,"(16.794681, -96.3959372)","(16.754681, -96.4359372)","(16.834681, -96.3559372)"
20,Oaxaca,San Felipe Jalapa de Díaz,,287,,,,"(18.0713881, -96.5354994)","(18.0313881, -96.5754994)","(18.1113881, -96.4954994)"
20,Oaxaca,San Francisco Ixhuatán,,994,,,,"(16.3504277, -94.4830222)","(16.3104277, -94.5230222)","(16.3904277, -94.4430222)"
20,Oaxaca,San Jerónimo Tlacochahuaya,,951,,,,"(17.0085196, -96.5811781)","(16.9885196, -96.6011781)","(17.0285196, -96.5611781)"
20,Oaxaca,San José Chiltepec,,287,,,,"('17.9135767', '-96.09728413760783')","(17.8199339, -96.2067967)","(18.0074298, -96.0266221)"
20,Oaxaca,San José del Progreso,,951,,,,"(16.09537, -97.6958021)","(16.05537, -97.7358021)","(16.13537, -97.6558021)"
20,Oaxaca,San Juan Bautista lo de Soto,,954,,,,"(16.50692805, -98.34857631250689)","(16.4448342, -98.3951404)","(16.5727483, -98.2923631)"
20,Oaxaca,San Juan Bautista Valle Nacional,,283,,,,"(17.7754871, -96.3041128)","(17.7354871, -96.3441128)","(17.8154871, -96.2641128)"
20,Oaxaca,San Juan Cacahuatepec,,954,,,,"(16.6141371, -98.1560286)","(16.5941371, -98.1760286)","(16.6341371, -98.1360286)"
20,Oaxaca,San Juan del Estado,,951,,,,"(17.272222, -96.799444)","(17.252222, -96.819444)","(17.292222, -96.779444)"
20,Oaxaca,San Juan Guichicovi,,972,,,,"(16.9618903, -95.0934576)","(16.9218903, -95.1334576)","(17.0018903, -95.0534576)"
20,Oaxaca,San Juan Mixtepec Distrito 08,,953,,,,,,
20,Oaxaca,San Lorenzo Cacaotepec,,951,,,,"(17.1278714, -96.8017692)","(17.0878714, -96.8417692)","(17.1678714, -96.7617692)"
20,Oaxaca,San Lucas Ojitlán,,287,,,,"(18.0345934, -96.37086775684817)","(17.9015318, -96.4934988)","(18.1676774, -96.2289274)"
20,Oaxaca,San Martín Peras,,953,,,,"(17.359167, -98.238056)","(17.339167, -98.258056)","(17.379167, -98.218056)"
20,Oaxaca,San Miguel Sola de Vega,,951,,,,,,
20,Oaxaca,San Pablo Huitzo,,951,,,,"(17.2777969, -96.8866692)","(17.2377969, -96.9266692)","(17.3177969, -96.8466692)"
20,Oaxaca,San Pedro Amuzgos,,954,,,,"(16.6537721, -98.0896939)","(16.6337721, -98.1096939)","(16.6737721, -98.0696939)"
20,Oaxaca,San Pedro Apóstol,,951,,,,"(16.7345345, -96.7260627)","(16.7145345, -96.7460627)","(16.7545345, -96.7060627)"
20,Oaxaca,San Pedro Comitancillo,,971,,,,"(16.490278, -95.159722)","(16.470278, -95.179722)","(16.510278, -95.139722)"
20,Oaxaca,San Pedro de Tututepec,,954,,,,,,
20,Oaxaca,San Pedro Ixtlahuaca,,951,,,,"(17.063056, -96.818056)","(17.043056, -96.838056)","(17.083056, -96.798056)"
20,Oaxaca,San Pedro Pochutla,,958,,,,"(15.7914326, -96.43006673475244)","(15.6569895, -96.5312332)","(15.9226791, -96.2605089)"
20,Oaxaca,San Pedro Tapanatepec,,994,,,,"(16.366111, -94.193333)","(16.326111, -94.233333)","(16.406111, -94.153333)"
20,Oaxaca,San Pedro Totolapa,,951,,,,"(16.665278, -96.301944)","(16.645278, -96.321944)","(16.685278, -96.281944)"
20,Oaxaca,San Pedro y San Pablo Teposco,,953,,,,,,
20,Oaxaca,Santa Catarina Juquila,,954,,,,"(16.2371781, -97.2911083)","(16.1971781, -97.3311083)","(16.2771781, -97.2511083)"
20,Oaxaca,Santa Cruz Amilpas,,951,,,,"(17.058333, -96.683333)","(17.038333, -96.703333)","(17.078333, -96.663333)"
20,Oaxaca,Santa Cruz Papalutla,,951,,,,"(16.9577928, -96.5831393)","(16.9377928, -96.6031393)","(16.9777928, -96.5631393)"
20,Oaxaca,Santa Cruz Xitla,,951,,,,"(16.321389, -96.672222)","(16.301389, -96.692222)","(16.341389, -96.652222)"
20,Oaxaca,Santa Cruz Xoxocotlán,,951,,,,"(17.026389, -96.733333)","(16.986389, -96.773333)","(17.066389, -96.693333)"
20,Oaxaca,Santa Gertrudis,,951,,,,"(16.786667, -96.797222)","(16.766667, -96.817222)","(16.806667, -96.777222)"
20,Oaxaca,Santa María Chilapa de Díaz,,953,,,,"(17.5880353, -97.6318526)","(17.5680353, -97.6518526)","(17.6080353, -97.6118526)"
20,Oaxaca,Santa María del Tule,,951,,,,"(17.0476822, -96.6334574)","(17.0076822, -96.6734574)","(17.0876822, -96.5934574)"
20,Oaxaca,Santa María Huatulco,,958,,,,"(15.8339247, -96.322325)","(15.7939247, -96.362325)","(15.8739247, -96.282325)"
20,Oaxaca,Santa María Mixtequilla,,971,,,,"(16.37859425, -95.25856584743717)","(16.3715254, -95.2678549)","(16.3849, -95.2516864)"
20,Oaxaca,Santa María Tecomavaca,,236,,,,"(17.955556, -97.023611)","(17.935556, -97.043611)","(17.975556, -97.003611)"
20,Oaxaca,Santa María Xadani,,971,,,,"(16.360278, -95.018611)","(16.3490473, -95.0278899)","(16.3719215, -95.007076)"
20,Oaxaca,Santa María Zacatepec,,954,,,,"(16.7625, -97.989167)","(16.7425, -98.009167)","(16.7825, -97.969167)"
20,Oaxaca,Santiago Chazumba,,953,,,,"(18.188889, -97.680556)","(18.168889, -97.700556)","(18.208889, -97.660556)"
20,Oaxaca,Santiago Jamiltepec,,954,,,,"(16.281157, -97.8223379)","(16.241157, -97.8623379)","(16.321157, -97.7823379)"
20,Oaxaca,Santiago Juxtlahuaca,,953,,,,"(17.334443, -98.010574)","(17.294443, -98.050574)","(17.374443, -97.970574)"
20,Oaxaca,Santiago Matatlán,,951,,,,"(16.864722, -96.383611)","(16.844722, -96.403611)","(16.884722, -96.363611)"
20,Oaxaca,Santiago Niltepec,,994,,,,"(16.561111, -94.6125)","(16.541111, -94.6325)","(16.581111, -94.5925)"
20,Oaxaca,Santiago Yolomecatl,,953,,,,"(17.4726457, -97.5705244)","(17.4526457, -97.5905244)","(17.4926457, -97.5505244)"
20,Oaxaca,Santo Domingo Chihuitán,,971,,,,"(16.588889, -95.161667)","(16.568889, -95.181667)","(16.608889, -95.141667)"
20,Oaxaca,Santo Domingo Ingenio,,994,,,,"(16.5875, -94.766667)","(16.5475, -94.806667)","(16.6275, -94.726667)"
20,Oaxaca,Santo Domingo Petapa,,972,,,,"(16.8179345, -95.1394955)","(16.7779345, -95.1794955)","(16.8579345, -95.0994955)"
20,Oaxaca,Santo Domingo Tonalá,,953,,,,"(17.6748393, -97.9638261)","(17.6548393, -97.9838261)","(17.6948393, -97.9438261)"
20,Oaxaca,Santo Domingo Yanhuitlán,,951,,,,,,
20,Oaxaca,Santo Domingo Zanatepec,,994,,,,"(16.481944, -94.353611)","(16.441944, -94.393611)","(16.521944, -94.313611)"
20,Oaxaca,Santos Reyes Nopala,,954,,,,"(16.106111, -97.144167)","(16.066111, -97.184167)","(16.146111, -97.104167)"
20,Oaxaca,Silacayoapam,,953,,,,"(17.588497, -98.07167273448175)","(17.3797366, -98.3416054)","(17.7974522, -98.0230846)"
20,Oaxaca,Soledad Etla,,951,,,,"(17.169444, -96.820833)","(17.149444, -96.840833)","(17.189444, -96.800833)"
20,Oaxaca,Tehuantepec,,971,,,,"(16.3171903, -95.2467791)","(16.2771903, -95.2867791)","(16.3571903, -95.2067791)"
20,Oaxaca,Temascal,,274,,,,"(18.2419655, -96.4023187)","(18.2019655, -96.4423187)","(18.2819655, -96.3623187)"
20,Oaxaca,Teotitlán de Flores Magón,,236,,,,"(18.132182, -97.0701536)","(18.092182, -97.1101536)","(18.172182, -97.0301536)"
20,Oaxaca,Teotitlán del Valle,,951,,,,"(17.0292029, -96.5200536)","(16.9892029, -96.5600536)","(17.0692029, -96.4800536)"
20,Oaxaca,Tetela,,274,,,,"(18.506944, -96.458333)","(18.486944, -96.478333)","(18.526944, -96.438333)"
20,Oaxaca,Tezoatlán de Segura y Luna,,953,,,,"(17.652222, -97.811111)","(17.632222, -97.831111)","(17.672222, -97.791111)"
20,Oaxaca,Tlacolula de Matamoros,,951,,,,"(16.955778, -96.4757598)","(16.915778, -96.5157598)","(16.995778, -96.4357598)"
20,Oaxaca,Tlaxiaco,,953,,,,"(17.269444, -97.679167)","(17.229444, -97.719167)","(17.309444, -97.639167)"
20,Oaxaca,Trinidad de Viguera,,951,,,,,,
20,Oaxaca,Tuxtepec,,287,,,,"(18.0874632, -96.1227767)","(17.9274632, -96.2827767)","(18.2474632, -95.9627767)"
20,Oaxaca,Unión Hidalgo,,971,,,,"(16.4730314, -94.8295052)","(16.4330314, -94.8695052)","(16.5130314, -94.7895052)"
20,Oaxaca,Vicente Camalote,,274,,,,"(18.5138736, -96.5257277)","(18.4738736, -96.5657277)","(18.5538736, -96.4857277)"
20,Oaxaca,Villa de Etla,,951,,,,"(17.197110950000003, -96.79628659834066)","(17.1789996, -96.8104768)","(17.2152401, -96.7716009)"
20,Oaxaca,Villa de Tamazulapam del Progre,,953,,,,,,
20,Oaxaca,Zaachila,,951,,,,"(16.950833, -96.749167)","(16.910833, -96.789167)","(16.990833, -96.709167)"
20,Oaxaca,Zapotitlán Lagunas,,757,,,,"(17.754722, -98.389722)","(17.734722, -98.409722)","(17.774722, -98.369722)"
20,Oaxaca,Zimatlán de Alvarez,,951,,,,"(16.8672761, -96.7849352)","(16.8272761, -96.8249352)","(16.9072761, -96.7449352)"
21,Puebla,Acatlán de Osorio,,953,,,,"(18.203333, -98.048611)","(18.163333, -98.088611)","(18.243333, -98.008611)"
21,Puebla,Acatzingo,,249,,,,"(19.03018325, -97.76376003028194)","(18.9475192, -97.8278169)","(19.1126614, -97.6754935)"
21,Puebla,Acaxtlahuacán de Albino Zertuche,,275,,,,"(18.0171158, -98.5403471)","(17.9971158, -98.5603471)","(18.0371158, -98.5203471)"
21,Puebla,Ahuazotepec,,776,,,,"(20.0488991, -98.163079)","(20.0288991, -98.183079)","(20.0688991, -98.143079)"
21,Puebla,Ajalpan,,236,,,,"(18.378333, -97.259444)","(18.338333, -97.299444)","(18.418333, -97.219444)"
21,Puebla,Amozoc,,222,,,,"(19.0446393, -98.0440666)","(19.0046393, -98.0840666)","(19.0846393, -98.0040666)"
21,Puebla,Atencingo,,243,,,,"(18.5133331, -98.605556)","(18.4733331, -98.645556)","(18.5533331, -98.565556)"
21,Puebla,Atlixco,,244,,,,"(18.908889, -98.437778)","(18.868889, -98.477778)","(18.948889, -98.397778)"
21,Puebla,Atoyatempan,,224,,,,"(18.822778, -97.914444)","(18.802778, -97.934444)","(18.842778, -97.894444)"
21,Puebla,Atzitzintla,,245,,,,"(18.897778, -97.326111)","(18.891812, -97.3346615)","(18.9051396, -97.3153389)"
21,Puebla,Ayotoxco de Guerrero,,233,,,,"(20.098333, -97.411111)","(20.078333, -97.431111)","(20.118333, -97.391111)"
21,Puebla,Ayutla (San Felipe Ayutla),,243,,,,"(18.542222, -98.505278)","(18.522222, -98.525278)","(18.562222, -98.485278)"
21,Puebla,Calipan,,236,,,,"(18.295833, -97.163889)","(18.275833, -97.183889)","(18.315833, -97.143889)"
21,Puebla,Calmeca (San Juan Calmeca),,243,,,,,,
21,Puebla,Chiautla de Tapia,,275,,,,"(18.2998207, -98.6033941)","(18.2598207, -98.6433941)","(18.3398207, -98.5633941)"
21,Puebla,Chignahuapan,,797,,,,"(19.8383068, -98.030995)","(19.7983068, -98.070995)","(19.8783068, -97.990995)"
21,Puebla,Chila de la Sal,,275,,,,,,
21,Puebla,Chila de las Flores,,953,,,,,,
21,Puebla,Chinantla,,275,,,,"(18.201389, -98.262778)","(18.181389, -98.282778)","(18.221389, -98.242778)"
21,Puebla,Chipilo de Francisco Javier M.,,222,,,,,,
21,Puebla,Cholula de Rivadabia,,222,,,,,,
21,Puebla,Ciudad Serdán,,245,,,,"(18.9897368, -97.4484353)","(18.9497368, -97.4884353)","(19.0297368, -97.4084353)"
21,Puebla,Coatzingo,,243,,,,"(18.6148801, -98.1740771)","(18.5948801, -98.1940771)","(18.6348801, -98.1540771)"
